y,sigma2
-1.6105151370230584,1.4175076179930153
-0.12052168398139344,1.6082485204127737
-2.3862641680467225,1.3377354955529976
-1.2188813190733496,2.032605280746675
-3.4333588031263376,1.9080501948981952
1.2302754509731517,3.48249966506756
0.4234788514742997,3.0579483170611215
1.3217482611394729,2.505409274896237
-2.1110662611301914,2.3199523992264006
-1.6477050566728544,2.61551451444503
1.1295738866480984,2.5667673747602215
-2.4855131889354625,2.2961649948349514
0.7056876946551595,2.863103084394404
1.6712983709518296,2.401312408817106
0.3361111588455871,2.3980963223998906
1.1895166945070181,1.9737682374219125
-0.6160874213965961,1.8539872932755876
-2.0749244316319464,1.5908918742594922
-1.543691359328222,2.0271247990220846
1.4258519329891193,2.0493925064717433
3.6470136944346807,2.018858936017818
0.4962675492821201,3.822446040623159
0.7057219176191494,3.116377383524139
-2.314258099307379,2.596543070629785
-2.2765831974414525,2.9803735605775983
0.875398785379938,3.2585318552258795
1.388671321107546,2.7499014580123533
0.89210350247564,2.5449354210919912
0.02332540974282387,2.1993346128854996
-1.0360545334306717,1.7999184563159378
-2.708452854826931,1.6627858673411229
-2.2988865585831757,2.580074535104425
2.258524214411308,2.9504029316166127
-2.9645543061157964,3.2105086485198138
0.6492272597794103,3.9975073816211366
3.707658411929997,3.2784086706867313
0.2525577751616124,4.837746549680338
0.6630605711198113,3.8830409794330865
0.5279030890581651,3.188886662333173
0.3252733735490548,2.62320372437399
-0.09937193422819048,2.151525629063745
-0.24691605061034047,1.7637008416478146
0.17240395659109525,1.4682663227683888
0.82916631705137,1.2309131990568538
-0.39716011414959346,1.1451457490503263
-0.4542755837852952,0.9954885686539534
-1.880769176774822,0.8851417454983292
-1.194338064201637,1.3320586275405621
0.9839117200488815,1.346986829757488
-0.32678445622953517,1.2861871476716251
-0.2909522908577449,1.0989170497666931
0.8846365731032556,0.9481809038651314
0.920039404067545,0.9448656690572339
0.42981208068187343,0.9565980686390791
0.7430322018355554,0.855199935556433
1.0914906571392564,0.8379126416897649
0.21782574203594296,0.9192865642450518
1.9269602424580758,0.801191644446683
-0.6216625077893139,1.2915510379027708
0.35613843783076715,1.14488564349502
0.21502248520863335,0.9939922943669276
-0.9066738519787819,0.8607307843990554
-0.017328149091867504,0.8828467016040977
-1.4076980364223504,0.765195931657428
-0.5765025502627414,0.9816870214387193
-1.2737327175045943,0.8968847956268489
0.4443226563979851,1.0380031537725087
-1.7281518512325662,0.9196523459732855
-0.46005828080266054,1.2836459511995417
1.8101100128941703,1.1172278691170778
0.177219757251061,1.4792520952891284
-1.1238659423184996,1.239559109802272
1.1787975710954264,1.251589149137937
-0.06359477872873485,1.2776192357842242
-0.5546247449351126,1.0760423737362315
-0.8872180633260014,0.9661096966220399
-0.2978958347662204,0.9613514271169705
-0.9164817436307093,0.840021979297754
-0.37176648957481134,0.8692609310704849
-1.267606778488155,0.7754250756196841
0.8512199880351397,0.9406299829943414
-1.066580487161837,0.9305783391450865
-0.978700307376251,0.979040941061813
-0.2865662927480778,0.9956468423111358
0.21749372910212758,0.866219644117627
0.6519173751296964,0.7601799016792141
0.578041345450593,0.7342152385359764
-1.9822883379469407,0.7018975991280151
-0.5268416268376563,1.2597891671562167
-0.5001032167303441,1.1063815694635517
-0.9040928806627023,0.9787196196954774
-1.6989424407512645,0.9678778695163155
-1.057872783422537,1.2944147199793306
0.7606792819764034,1.26946761656721
-0.5709774640064441,1.1657167705066391
-1.2295174934384507,1.0389897556397345
2.0544876730695294,1.131712714001615
-1.5705498014950352,1.6408467145113779
0.8810239965612686,1.7619839367694756
-0.5978981458405253,1.5819445196887374
-0.873288696921668,1.3710964940055046
-0.8496796196399468,1.2723107383268117
-0.32122863553950237,1.1899732106774599
-0.11282351835831239,1.0229738310857173
-0.10776636469673997,0.8768937651197408
-1.6183949943944884,0.7634578360085346
2.3678837552686582,1.0988126681563264
-1.4470552731282942,1.8274042935412638
-0.2610561459506783,1.8480299993951252
-1.6052154128127574,1.533970889419884
0.36027680535820544,1.6961639738217658
2.2076595181856207,1.4256143332789772
2.065420669557897,1.9787989874897298
-0.45866050130858677,2.3130633126567006
-1.0335963906847516,1.9217488543833905
-0.8327598604695493,1.7579925192965278
2.103323074896428,1.563418442149183
-0.5371959971539598,2.0241870663656654
-0.014055348510279694,1.7112544863334025
-1.8390627791637275,1.416254372700159
2.5772532970112283,1.729738751202253
0.41786114059383245,2.495209068314752
-0.3472753012642822,2.058526036664731
-1.9059106234224124,1.7078593863602052
0.03739854710857735,1.9979485593152877
-0.4911445796995641,1.6415849821253201
-1.8684681078653078,1.3982571872848566
1.4992048050362758,1.743267469140114
0.7226556083992403,1.8102615652953156
-0.8321786847130466,1.5768303349833688
0.6120386972972248,1.4222609872191456
0.0316218252472815,1.2442935198400933
-0.03405324482302882,1.0493688656911409
1.3492453767622217,0.8960619183153733
-0.27869929242774344,1.076266110482195
-0.052587628358970705,0.9291258856584207
-1.1147623734572063,0.8018775060230525
-0.13757465153958073,0.9034387133900307
-0.8152541416346029,0.7845472355478512
1.1678907141754906,0.7977960830649082
1.1023474404676348,0.9154827875372957
-0.2656133948920585,0.9840917638826936
0.1336731984528053,0.8552917320497424
0.7197161123019699,0.7466771490166546
1.1874269682936331,0.7436959660253657
0.22837340292827196,0.8873650108661364
0.7182837428115949,0.7773784966542935
-0.6433128026077564,0.7667791254561334
0.4142484020485261,0.7421766870519672
-0.37358903710908864,0.681086083825332
0.8211659408818186,0.6307744905850569
0.8745581846640632,0.6749319752344531
-0.06358468918835371,0.7241477765101898
-0.564693567099885,0.6409809130920052
-0.6509931091446296,0.6270224968273577
0.19344540240949742,0.6367202717362754
1.1910960772085142,0.5780545368670749
-0.16100148397886394,0.7636860113057855
-0.7010036270309955,0.6755622718173722
-0.04070349008257193,0.6831467816584724
0.12904611839655283,0.6083021561054001
0.010841877481402626,0.5520913618990103
-1.3070777701477623,0.5053016530217798
0.7602829427654474,0.73925582243072
-0.3741124604079262,0.7466306004649791
1.4398312691063615,0.6801463602817588
0.00022089493825638504,0.939442542794496
0.6192538765928709,0.8097312657085641
-0.16463901641770326,0.7652153225028775
-0.31720126438354307,0.6762259078295836
0.07832046507908667,0.6175028975671866
-0.37057957775956885,0.5577980516247647
-0.6685929567042651,0.5321341196896762
-0.3695034098343411,0.5642287375308941
0.9553853042717608,0.5356992274785617
-0.7978385390634946,0.6340031368156261
-0.007189284874694887,0.6765299771197941
1.33578389712864,0.6030525888823816
-0.31439314290281606,0.8322146153643245
-0.2774438288479625,0.7421710700292472
-0.12079941142882758,0.6668322669416558
0.6431059061586688,0.5970770406688822
0.43884176682799236,0.6096287773198587
-0.3851501106154556,0.5791534566546227
-0.11982688457674907,0.5495666909805296
-0.6889639690927953,0.5057642590235532
-0.42628527287729956,0.5390502502808714
-0.9171573515856252,0.5236671210521239
-0.2156972266005053,0.6204391129517142
-0.43051709896591717,0.5646519304168164
0.5993415530511659,0.5433147093304488
-0.5106845933554335,0.555052672681285
-0.0089176358551414,0.5515223324164727
-0.21813711681602405,0.5048155099463264
0.6479924141172997,0.4772742482227441
0.6588538903932313,0.5159128351779527
0.7950244707245765,0.5460177223905638
-0.3408563661499076,0.6021577045600309
-0.04986826283173925,0.5640830995738811
-0.1730573526398586,0.5157340681293298
-0.2095549090251365,0.48182776271380434
-0.5034224443004697,0.4574491644178222
0.24819038042081767,0.4733125867234701
-0.9614752436057759,0.4542876012580422
-0.2967352425047053,0.577911843482667
0.5405664628464936,0.5396600935681359
0.2811375246372654,0.5437905753342116
-0.1284312893658288,0.5111557798812084
-0.7663786485802291,0.476092800306703
-0.4780939005734359,0.5346548448801485
-0.5465153094017804,0.5300747887979177
0.2177701059161709,0.5365021940518823
-0.2843692466976986,0.5006850414873194
0.960032117344778,0.47657282674525286
0.861340344091404,0.5922133209646514
-0.7322258477165401,0.6570095954669253
-1.5717191814217837,0.6742638613411942
0.8175601748006998,0.9950990506503836
0.7373473026576467,0.9605003181038547
0.2254820685280161,0.9110889358954601
-0.1573819120607177,0.795159014881041
-1.8245306449487062,0.6998721185960484
1.936615010861677,1.1608256305319546
2.007588569338814,1.5858537361233518
-1.6268629182354581,1.9730104643800406
-2.2337103225912607,2.0425816310665765
2.065300068990833,2.4850369679541884
-0.4674992751032248,2.7098672466822666
-0.7782807622254689,2.2381895201963156
-0.8069013291604842,1.9261786453029321
1.7357884053414572,1.684845790203964
4.112746082451039,1.8805104381152296
1.0200303375500726,4.2774076484024155
0.28731884550844555,3.5959346569966724
-1.1808422731722972,2.9118264441808486
-0.08076922534772916,2.5827540700785634
-1.2024168593796711,2.1021109269678737
0.4525374268082843,1.955890561179766
-2.3278562622721934,1.6405113275472039
-2.6373748189500605,2.230693806636128
0.6449456421022695,2.9457206441597568
1.9334498580937545,2.4536994190936476
-0.10338278597073464,2.608471547476468
0.2915054581890343,2.1223994299560607
-0.8546283066465664,1.7543418793322871
-2.250888530915949,1.5694454332096435
0.33077513518267293,2.10923454356902
-0.12100780898492895,1.7449177396202327
-1.9913877267922595,1.4453449132756382
0.9619097935912722,1.846265436078201
-0.4771173819165957,1.6674474745127605
-0.5029656412488777,1.4198963964214126
0.11479090981280375,1.2280853973127286
-0.6863259790497444,1.0387858652318291
-0.20539416554135972,0.9622036670513306
-0.17410211914881787,0.8334439512272376
1.0734313520565932,0.7319352313016726
2.0696453252905314,0.8302693498544791
-0.7928363196772398,1.4135885786245175
-2.1607087914795815,1.284633853138585
0.9907464338937734,1.8323578451300775
-0.016460995791097416,1.6767101773668123
0.004944068090060458,1.3891050316482934
0.4819730010086772,1.1630586036527868
-0.1716527300866224,1.0217019187714167
0.6069643560054625,0.8789143923943977
-0.5436445460632484,0.8224810936684815
-0.2283513871397339,0.7655513087702036
-0.2171546327438612,0.6820455373431191
-1.3093607027220713,0.6149432896216833
-0.03072385029682317,0.8329333953598383
0.684750525688253,0.726067902500222
-0.46012592598640095,0.7202389712955748
-0.7539236400337481,0.6738395404347072
-0.8239856386894836,0.6894933149856051
0.23217141747062475,0.7217534675054734
0.16235862578867968,0.64659497922487
-0.03953812146143659,0.5840783110652471
0.28944484996499464,0.5304855377316986
-0.5377315979430008,0.502145083734229
0.190096547147748,0.5134993584589532
0.2202740526982616,0.4801232259411492
-1.2062681007297187,0.4567259019799721
0.9552504511942512,0.6620318936071093
1.1063270804872352,0.7397879202083146
0.37918069648872105,0.853547914243545
-0.2365848039662738,0.7643031771981299
0.15820478441763117,0.6809642949176086
-0.4412591946571709,0.609955129578908
1.6738050815940189,0.5810951842055475
0.7539026518902023,0.9773036763075775
-0.3693629321467419,0.9339831855312135
0.49375243748291875,0.8281536539915725
0.4373977668614777,0.7629204629922576
-1.238415873720498,0.7025086070741648
1.401145671888355,0.869905585280729
-0.05264770969701662,1.0634235606314608
1.457260832222049,0.9076968704011091
1.115684407815793,1.1217604258021052
0.7569494040676595,1.147699823578612
0.5907537036510844,1.0682602847534783
-0.49597424062514806,0.9668628674049271
-0.6296188918849868,0.8666053794332447
-2.431507660133272,0.8158715898184423
2.1525635795574862,1.6673691773084323
1.678909581804558,2.126291503732572
-0.358368236332937,2.1932611999487626
1.9239985222915543,1.8144064080200233
0.9259369544584648,2.0894277566691697
-0.5537777242563162,1.851067387214702
1.293055956247906,1.5746757788650094
0.44911741045076287,1.5780096650709539
-0.08087519703523517,1.346772737097937
1.909919177018932,1.130879968788932
0.32435760033548067,1.5472962572285942
0.3121279316223294,1.3050650347792783
0.5074437296211112,1.1125728899454441
-0.5654074463919309,0.9872995477680973
-0.4405723681727728,0.8989935361618744
0.4949978154734664,0.8063000471173523
-0.24918741107283213,0.7421484503919814
-0.4508609192871604,0.6640242905775309
1.1466801087520144,0.6301478632175022
-0.2891934495762988,0.7808796803528141
0.8803471738692128,0.6981224977302745
-0.7751086451823452,0.7410175177300018
0.7672969334953701,0.7492073245133212
-0.6278678314468775,0.7501976329409803
1.3770919272819733,0.7229543195270843
-0.592588930211162,0.953261620308129
-0.0035166590608321485,0.87898102274634
0.6981103652493996,0.7621547220693046
-1.2117853322415244,0.7507626414182231
0.5663310411877456,0.8983929877305898
-0.6031733626408262,0.8268920462998517
0.4559467091154154,0.7783712777311365
1.1799982645049911,0.7178946274533085
0.6370591812674581,0.8596180585039381
0.3508554775035899,0.8104690840670423
0.4833841548867653,0.7273028283456239
-0.22315610161944877,0.6795685525341556
-1.3254638493925057,0.6122602043894911
-0.9845821290477836,0.8430759175086942
-0.3919162053018896,0.8857969870991214
0.07930652037727233,0.7920666548172955
0.14262071153605674,0.6952408735535469
-0.20162441738263986,0.6200360091155636
-0.46111357165286126,0.5643789564526757
-0.5132197282040798,0.5475474589147219
0.6612101757138079,0.5411701264713199
0.3850735329656524,0.5654859226369138
1.1162731180485772,0.5380344597454061
-1.1483604037410666,0.6972495115834654
0.03779952292830683,0.8309720838309924
-1.1212173595304977,0.7248758147264629
0.8262102406541869,0.8436911443452769
1.404785454553042,0.8479628482683036
0.09227681581556511,1.0528021002026478
0.1538797842459448,0.9000270657301419
-0.9642109250689167,0.7826887318491157
-1.287112998812476,0.8397446860972475
-0.667317733315781,1.0026378475735478
-1.4403504929036586,0.9318237466492887
0.7499419515356526,1.1401734377386903
1.1435625466717436,1.057796148810012
-2.0415648382884797,1.1057735559743744
-0.5145462296409394,1.600949363187266
0.7921307878337513,1.3729103719860305
-0.5500252867595979,1.2515563549126614
0.6033922006390142,1.1023403418982072
0.5109118862979057,1.0000968271806248
0.3722381671469224,0.8976509496328378
-0.5005986021201544,0.7984473772783315
0.3754052188815663,0.7390433628110102
0.7940382061867262,0.6758944869876945
0.2098478065867115,0.7032528340206606
-0.3779171695319379,0.6316622629764077
-0.4344633857009039,0.5909553576720341
-0.051606874184279096,0.5665021648665128
-0.2516725973279165,0.5167829298274143
0.7561914102037989,0.4874606430561565
0.8171932988425323,0.5440600362952408
0.9364159602683251,0.6059849978458363
-0.6999518585413796,0.6866651186774855
2.275426790198726,0.6881488758059976
-1.9070414139828782,1.4622965463058104
0.5845481983280739,1.7946464407497889
-0.7646772991694641,1.5377271650064133
-0.750010568252379,1.378782538511446
2.36852409288638,1.2461288028443187
-0.2063990574419988,1.9626427974534133
-0.45406617375361763,1.6212032091673267
-0.6811354049769107,1.379288306041073
0.2986948262214642,1.2321656161202603
-2.3142867861362326,1.0535550280062438
1.0197077769359335,1.7664809676365874
-0.3279999079352077,1.62569052143157
0.9961496297539455,1.3661119048723465
-0.10555300285936779,1.3072934969893415
1.4234342283394714,1.1001972029518357
2.122316439403134,1.2620960986140908
1.2880504316147647,1.7850952406938376
0.5476104170254057,1.750793893050978
0.7807574318368579,1.494294349064588
-1.1397416671019063,1.343722360544748
-2.5734473508741695,1.3392759087334134
-0.38731082703091635,2.1938207233957954
0.3119880097487155,1.8202068934281095
-0.03626070330859793,1.5175222628995821
-0.09802355016648794,1.2641435178052385
-0.03369624621145769,1.065819156270598
-1.0449495001751525,0.909356675566269
-0.38809420001231454,0.9664804350686373
0.38246592982313243,0.8564546594280156
-0.3724127843596036,0.7697155267278043
-0.55732120596854,0.6976414706814056
-0.019768277090085544,0.6688628863586925
-0.05924684933225513,0.5970962518652858
-0.05307154353842032,0.541483675565845
-0.5922145592299792,0.4971227877379599
-0.436097793845475,0.5177977294298497
0.8960536175209752,0.5069397606725898
0.820963423247556,0.5969477487433854
-0.4540078737254387,0.6500376401891712
0.46308336806727723,0.6139702887837284
-0.9655870902161595,0.5887099165369836
-0.7482271149390533,0.6810780640816283
0.09229896542075142,0.6930820032426109
0.3093055874584315,0.6175463806644348
0.24027913712297747,0.5707141866271926
-0.27906311254060256,0.528361612168087
-0.07842906942252037,0.49792106927201424
0.9925329870713431,0.4633377134300384
0.3132836827828218,0.5975132311856027
0.6428516871102118,0.5572832048982829
-0.6822937722705354,0.5737018376217751
-0.6961877416554496,0.5975532432603777
-0.018788484119230914,0.6221612020177874
-0.7049839541516791,0.5603609892955359
0.24482573573146035,0.5948152994285172
0.761883598679559,0.5477465570223161
-0.7078985716573241,0.5991393762214716
-0.27346441197633886,0.625085799001753
0.2159255306837062,0.5768839144497906
1.1389863010265626,0.5321732467766702
-0.1790925786827663,0.6937259479809708
-0.5076147209451974,0.6214782907418391
0.44589177332818336,0.6005424307974402
-0.7532113260267446,0.5749833836318898
0.3004594598194551,0.6137206380568355
0.21892319973958033,0.5695682776286395
-0.8929243706965059,0.5273943253272068
-0.5868027718822059,0.6141123501867367
0.7881279993993491,0.6070985137652025
-0.10743932314325122,0.6505267187805024
-0.6481606411512892,0.5842520759869093
0.6926565675665282,0.597868981384314
-0.37290960360745595,0.6161504919771746
0.8836517982050452,0.5808682333292463
-0.03645303384180953,0.6543981275666562
-1.5649895378957994,0.585956825010801
0.7265493629844598,0.9134332248631102
-0.2536335875014693,0.8739477049780204
-2.223410270318843,0.7663777747601629
-0.5647553007326409,1.4847735469952745
0.9156156375552166,1.2892501505135792
-3.2517890605710837,1.2154731375933088
1.4259042234481063,2.7268500142154015
0.03781270045182546,2.547459095284493
-1.4454497966167466,2.073594867726099
1.1372819067954987,2.0380513267303524
1.3315370369110349,1.881558875603104
1.6953064276792473,1.8433288992901218
0.4836110788425046,1.977797446568438
-1.005128030189439,1.661566536593475
-1.1858479412431289,1.5361921271871648
0.6337875268417875,1.508730858839785
-0.3235130675912215,1.3257250422928435
-1.8017037704818977,1.131631083931698
-0.18115349131859868,1.4772435890730498
1.3400329963935897,1.2378497504643455
-1.3096299003037728,1.3273776966311983
0.6727515964840153,1.3888068504502011
-0.4068504787722003,1.2345575476234822
-0.2877526410055354,1.0685608770379469
0.014845164665129607,0.926072631150658
0.369477323401498,0.7991940225514889
-0.07775332944213235,0.7203550297457302
0.2683111139963882,0.638459142358899
-0.7929582962398902,0.584145062956613
-0.03430764924844379,0.6295536002530832
-0.025842571723336625,0.5663822926871829
0.17362929496626567,0.5164762550987962
0.1712973799397564,0.4812863018166988
0.6659485772813397,0.45367500738429195
-1.0705252472950837,0.5004066618904799
0.9350149830688749,0.6518642514417086
-0.33575522876136926,0.7229771615642819
0.8895011887298603,0.6581331270517652
-0.23346995831300352,0.7096528852973703
-1.575879028446898,0.6371375548540208
-0.8460810913186442,0.9732207694573823
-0.12337412665763997,0.9568219257938321
-0.3878492201216841,0.8262655894047668
0.19406879235434452,0.7426920775122942
0.6755918377954205,0.6608128035898451
0.7707415351453517,0.6661839789219225
1.31256850807188,0.6850955648910491
-0.12729035392212226,0.8965437103270176
0.6146936903271921,0.7791284354793601
-1.3037682492105334,0.7441588753435172
0.7785481170201275,0.9296591813421913
2.033363099441574,0.9038770176381566
2.551679582307465,1.460559295839866
-0.2158941209462907,2.2649184947569565
-0.5230762996858173,1.858937723605356
-0.03314991019011161,1.576950102075775
-0.11368183880386884,1.3111648328652485
0.6639453710448309,1.1045541213101986
2.008789244925498,1.0060584568892839
1.646340112924735,1.5139255849109632
-2.020374999181877,1.7071266132253509
-0.27766256368192666,2.065812112465359
-3.0552304505009285,1.708762289748915
0.7317294162857763,2.933185212288648
-0.02653925627181184,2.46245530009424
0.12395626612411614,2.0068804490210606
-1.5730934817899243,1.6513699795857626
0.7838967051784311,1.7725418392604693
-2.843039796099412,1.560528635407414
-0.3107537891217323,2.6097225875840797
0.05143073611551735,2.1395310694540455
-0.5483855427671317,1.7537557657259188
0.27267219498852446,1.5022975131119194
-0.26601941645095406,1.2628157001852287
1.7912229803561193,1.0743128991549205
1.0486209418975996,1.4371650263867402
2.4777028453344307,1.3763958221488368
0.17811739423238582,2.146020238132177
0.19278559406093626,1.762128531887785
-2.555254167900887,1.462795949580075
-1.478737840439797,2.29469310053241
-2.7223454160145146,2.2309338319312553
0.1763526134874172,3.024990829479844
0.13057137115142994,2.4546867962278864
1.1735497920532398,2.003670664725572
-1.1872852795282063,1.8694848193027962
0.45960873695828497,1.77505935494439
0.5454183821741242,1.4958475636258985
1.363922213582269,1.2935243408322015
-1.842477811831791,1.3883384794228462
0.522966804883104,1.7058990140039985
-0.6514837418870789,1.4583545625665468
-1.050362560176818,1.2859441352813183
-0.00168127958877212,1.2595668299747373
1.8310840254477956,1.0612523810984757
-0.1435566777837446,1.447316871315696
1.4764521229564933,1.212357808128447
-1.3059141927349653,1.3902491302286455
0.22875749069154563,1.4423814184371833
-0.20307247792924163,1.2127997456840418
0.9332829314394622,1.0315197759816246
-0.5463942370812885,1.0172399285556621
0.38815226246461015,0.9226807197558853
-1.0473357459055785,0.8198916171211582
1.0418541128698766,0.8917911063635695
-1.7048915678726628,0.9475192202025824
-2.0617011010993305,1.2781283367616303
3.059300493483222,1.7679358076795864
1.152338362046488,2.9694164683107944
-0.7435049116830259,2.6238939153996856
-0.8175133515554849,2.224536041638067
-0.6829456113601605,1.9258741347377715
0.49443013229745547,1.6580265579734856
-2.5741351415900677,1.4154505097679762
1.2205947507661261,2.239842556272569
0.6554476524669264,2.0705259290950417
0.8434714872719568,1.7657810131920066
-0.29770409671369175,1.572651131467252
1.24586319036507,1.321491191175672
0.6463885656832872,1.3572541651645964
0.13497962489843435,1.2073791350428358
-0.28153204658785147,1.0228136653631124
-0.414610479285347,0.8876415540645318
-0.21478959951974255,0.7978633736632745
0.027985934093529882,0.7048136735519652
0.026974115814419528,0.6254607399483179
-0.33037372226236184,0.5630235066641401
-0.24006106199079177,0.5313520420469142
-0.8596178625477673,0.4984809788992185
-0.12482005842835091,0.5871873392653693
0.11655841081862547,0.5348576391821542
-0.35995598297648834,0.4942218632157442
-0.44776063075802947,0.48232005255172894
-0.07889814943223904,0.48182742418837804
0.8602815312001074,0.4510632101688085
-1.1245859517456214,0.5484292169861382
-1.1738534510712857,0.7054731615577055
-1.5785759391834822,0.8509522650370986
0.36412409745684454,1.1418553863205028
-0.9620466400418742,0.9879183953613417
0.7299595512691126,0.9967803957571805
0.027548485122265605,0.9403560742776522
0.7241660693483896,0.8104265736318474
0.11946499116511318,0.79423503967448
1.2986106922785128,0.6981353294487584
0.15810699531129765,0.89554184793328
-0.2414461772731127,0.7795537388650724
-0.6544112116524796,0.6918333716106916
0.5773546041514115,0.6854320637792909
1.7148695034984593,0.666169270054435
-0.3150734962493162,1.0718988139382226
0.8559100025345099,0.9304009993525305
-0.2938316228760551,0.9206100228752435
0.25419828005604506,0.8094115083472112
0.06442099539735677,0.7191853382355601
0.1419096809766255,0.6377899512090042
0.7730472452699775,0.5773171312551306
-0.6614524010916546,0.617579120299004
-0.09579116298904869,0.6279641145837567
0.11420963190125702,0.5660704769182764
0.9651465253947736,0.5192755609105714
-0.5630618165052034,0.6311266210718545
0.00023763499377138508,0.6165235222476635
0.2080509226098004,0.5559054545859072
0.9518271856579374,0.515790843729572
-0.9253047513549064,0.6225049629350667
1.4581998858822904,0.6992682771832264
0.11622949264257335,0.9587603568049565
0.7025302171722788,0.8269264400207263
0.2692819158869789,0.7991116352585321
-0.5101659241856222,0.7115050367579299
-0.10965783292085002,0.6686880172611807
-1.5377469872962881,0.5981271480781609
-0.9283889727726553,0.9258662173938461
1.319570551292416,0.9368742592951721
-0.5883772494710909,1.0797170424499969
-0.28711431413944477,0.9750573088068946
1.7051502238359213,0.8521957650527794
-2.307122732089422,1.2110201748902123
-2.208904394733495,1.8903614718454587
-0.4268737417019814,2.3470513219122884
-1.4549369380855888,1.9466990066411864
2.1974451137523974,1.9455212527728973
0.6536029675667253,2.3669223193496474
1.635784192734159,1.9948683853549103
0.12740905591902948,2.075379078381077
0.9560683105921642,1.7046988914746237
0.8285549976611756,1.5563128381115447
-0.3119607419602369,1.4057801678958672
0.10924064970522453,1.193663552256214
0.43329697592848454,1.011235640804601
1.8476249209406703,0.895970378037482
-0.28995427583617395,1.3111641370539031
0.19947818200882544,1.1166252830398
1.3224656695970123,0.9543580939105522
-0.7717913620182261,1.1085842935988723
1.0892373032442835,1.0342788450153755
-0.8354654146467726,1.0733813869532458
-0.31948015602135704,1.0286611211706878
0.14143763168294807,0.8955603006269074
-0.13925567256063096,0.777835895751957
0.27524681643582577,0.6866853915430324
-0.9193345890278295,0.6248834011775416
-0.6057192526296631,0.7012047580101126
-0.4361338269518672,0.6866741083226983
0.15883577812901842,0.6395168795179272
0.006931093914466571,0.5773204750319383
-0.7266955541818761,0.5252074252520649
0.21658063583627396,0.5629021369664227
2.1405665844266673,0.5194075998683391
0.01401861501561787,1.2212432415727057
-0.7845156474679981,1.0311370547734595
-0.3700546326400881,0.9824240807010096
0.28232794239267245,0.8654862127959702
0.7870862010095238,0.762371860889233
0.2696830531074027,0.7711538502032906
0.3833668299375051,0.689191284244223
1.3836671557456885,0.6369787354285226
0.36284690822067656,0.8840881369410576
1.3541795181660508,0.7882106813588828
-0.2655968067740555,0.9975577662231065
1.143535153525267,0.8662433017168231
-0.2769733632917633,0.9610627713187432
-0.385790056617093,0.8401644556572867
0.21499914608643841,0.7546149997470408
0.9667861056474837,0.6721399286484389
1.253427491376636,0.7553401148135955
0.06438470827725046,0.9109116291834585
