mu,omega,alpha1,beta1
-0.0004729634475706163,0.07142202430570045,0.16076964614941192,0.7857087219084237
-0.0004729634475706163,0.07142202430570045,0.16076964614941192,0.7857087219084237
0.0004802424807222863,0.07097584854013861,0.16214140907470737,0.7858045334831698
-0.0014182957870002475,0.06861394941421636,0.16226425322640164,0.7870411923495096
-0.0009342039696765995,0.06963193598555464,0.16138085305678956,0.7880941652791889
-0.0009342039696765995,0.06963193598555464,0.16138085305678956,0.7880941652791889
-0.0009342039696765995,0.06963193598555464,0.16138085305678956,0.7880941652791889
0.0011630870738625356,0.07078895581721513,0.16123082182439105,0.7871915569621273
0.0011630870738625356,0.07078895581721513,0.16123082182439105,0.7871915569621273
0.0014291538122816576,0.0703997987718652,0.16170024708427827,0.7862859699393376
0.0014291538122816576,0.0703997987718652,0.16170024708427827,0.7862859699393376
0.0005902064939174648,0.06978063197179003,0.16239509732263852,0.7851588827505482
0.0005902064939174648,0.06978063197179003,0.16239509732263852,0.7851588827505482
-0.001041466856735666,0.07124806776904449,0.16059033232126937,0.7850707927891428
-0.001041466856735666,0.07124806776904449,0.16059033232126937,0.7850707927891428
-0.001041466856735666,0.07124806776904449,0.16059033232126937,0.7850707927891428
-0.001041466856735666,0.07124806776904449,0.16059033232126937,0.7850707927891428
0.002080334414169824,0.07249757532455654,0.16114031675292945,0.7835924566897824
0.000824526817756528,0.07263901330395624,0.16116662583434233,0.7833178544526394
0.000824526817756528,0.07263901330395624,0.16116662583434233,0.7833178544526394
0.000824526817756528,0.07263901330395624,0.16116662583434233,0.7833178544526394
0.0010479849956854042,0.0732090715352787,0.16256048932301564,0.7826306876072767
0.0010479849956854042,0.0732090715352787,0.16256048932301564,0.7826306876072767
0.0010479849956854042,0.0732090715352787,0.16256048932301564,0.7826306876072767
-5.771175213270768e-05,0.07369434566309567,0.162654746965212,0.7822052796791007
-5.771175213270768e-05,0.07369434566309567,0.162654746965212,0.7822052796791007
-5.771175213270768e-05,0.07369434566309567,0.162654746965212,0.7822052796791007
-5.771175213270768e-05,0.07369434566309567,0.162654746965212,0.7822052796791007
-0.002842564700529876,0.07444634000964748,0.16174109588396135,0.7835690176116087
-0.002842564700529876,0.07444634000964748,0.16174109588396135,0.7835690176116087
-0.002842564700529876,0.07444634000964748,0.16174109588396135,0.7835690176116087
-0.003370213073181874,0.0732035360060637,0.16132995125181993,0.7835762227974371
-0.003370213073181874,0.0732035360060637,0.16132995125181993,0.7835762227974371
-0.0018112298590209938,0.07420828493267345,0.16267152376001437,0.7825362961506769
-0.003134349314334338,0.07453267949395169,0.16123933986592948,0.7814673443213919
-0.002774187284106556,0.07511073459237971,0.1620403326837215,0.7818939336884619
-0.00195111194901772,0.07514463519577114,0.1627989379857712,0.7825300748220764
-0.001690497715622652,0.07524307238319054,0.16223399521726042,0.7824546017548667
-0.001690497715622652,0.07524307238319054,0.16223399521726042,0.7824546017548667
-0.001690497715622652,0.07524307238319054,0.16223399521726042,0.7824546017548667
-0.0034209351333920513,0.07467932577199164,0.1607504173746452,0.7838520486702223
-0.0034209351333920513,0.07467932577199164,0.1607504173746452,0.7838520486702223
2.0765408393881492e-05,0.07437060164123155,0.1627253708273783,0.7827542951637689
-0.0021869360922775792,0.07453954853699586,0.16369548505271253,0.7799299762383102
-0.0015718571186180588,0.07573457196390583,0.16429252275948367,0.7798766033980707
-0.0015718571186180588,0.07573457196390583,0.16429252275948367,0.7798766033980707
-0.0015718571186180588,0.07573457196390583,0.16429252275948367,0.7798766033980707
-0.0015718571186180588,0.07573457196390583,0.16429252275948367,0.7798766033980707
-0.0007606449739375995,0.07554129923435259,0.16555637869149764,0.779403122186845
-0.0007606449739375995,0.07554129923435259,0.16555637869149764,0.779403122186845
-0.0007606449739375995,0.07554129923435259,0.16555637869149764,0.779403122186845
0.0015040686306166885,0.0760230888645446,0.16447747059035328,0.7784259379452462
0.0015040686306166885,0.0760230888645446,0.16447747059035328,0.7784259379452462
0.000581384466298068,0.07677458645357865,0.16420072106255748,0.779470883427586
0.000581384466298068,0.07677458645357865,0.16420072106255748,0.779470883427586
0.0002409449234919133,0.07690472430565191,0.1639322634869811,0.7778568497518202
0.0002409449234919133,0.07690472430565191,0.1639322634869811,0.7778568497518202
0.0002409449234919133,0.07690472430565191,0.1639322634869811,0.7778568497518202
0.0002409449234919133,0.07690472430565191,0.1639322634869811,0.7778568497518202
0.0002409449234919133,0.07690472430565191,0.1639322634869811,0.7778568497518202
0.0002409449234919133,0.07690472430565191,0.1639322634869811,0.7778568497518202
0.0002409449234919133,0.07690472430565191,0.1639322634869811,0.7778568497518202
0.0002409449234919133,0.07690472430565191,0.1639322634869811,0.7778568497518202
-6.169590170821164e-05,0.07794785885917367,0.16486538720717597,0.7767037517084899
-6.169590170821164e-05,0.07794785885917367,0.16486538720717597,0.7767037517084899
-6.169590170821164e-05,0.07794785885917367,0.16486538720717597,0.7767037517084899
-0.00019943321001462486,0.07660067057919309,0.16436267079509878,0.7780328173277384
-0.00019943321001462486,0.07660067057919309,0.16436267079509878,0.7780328173277384
-0.0015259712654845062,0.07506134679888767,0.16671476030295435,0.7785128827246475
-0.0015259712654845062,0.07506134679888767,0.16671476030295435,0.7785128827246475
-0.0015259712654845062,0.07506134679888767,0.16671476030295435,0.7785128827246475
-0.002120134877911939,0.07615015930753012,0.16436272427711027,0.7781510919096131
-0.002120134877911939,0.07615015930753012,0.16436272427711027,0.7781510919096131
-0.0024427134677850906,0.07963289687046951,0.16623529271501467,0.7733752503314073
-0.0024427134677850906,0.07963289687046951,0.16623529271501467,0.7733752503314073
-0.004299827410499272,0.0803052802343955,0.16636655669575667,0.7728737355704439
-0.004299827410499272,0.0803052802343955,0.16636655669575667,0.7728737355704439
-0.004299827410499272,0.0803052802343955,0.16636655669575667,0.7728737355704439
-0.004299827410499272,0.0803052802343955,0.16636655669575667,0.7728737355704439
-0.004299827410499272,0.0803052802343955,0.16636655669575667,0.7728737355704439
-0.002205150442535853,0.08146413916372092,0.16669146725441286,0.7712953454464435
-0.0020443281023653664,0.08196928637298674,0.1676737422838994,0.7717234014689267
-0.002129644061217824,0.08130887724741026,0.16526232733868199,0.7727557517931295
-0.002633403390704453,0.08096147423117238,0.16468070614411998,0.7721031167288267
-0.002633403390704453,0.08096147423117238,0.16468070614411998,0.7721031167288267
-0.002633403390704453,0.08096147423117238,0.16468070614411998,0.7721031167288267
-0.002633403390704453,0.08096147423117238,0.16468070614411998,0.7721031167288267
-0.003330159538697439,0.08228252055687334,0.16514642586889808,0.7734746613542535
-0.0037325324862571303,0.08230022252220291,0.16352386031901409,0.774235483078783
-0.0037325324862571303,0.08230022252220291,0.16352386031901409,0.774235483078783
-0.0037325324862571303,0.08230022252220291,0.16352386031901409,0.774235483078783
-0.004284112817601846,0.07941737988735001,0.16352490587091054,0.7750510475851512
-0.004284112817601846,0.07941737988735001,0.16352490587091054,0.7750510475851512
-0.004797531918384404,0.08080079618195656,0.16277537068996856,0.775716932345663
-0.004797531918384404,0.08080079618195656,0.16277537068996856,0.775716932345663
-0.004137441730251939,0.08002891341773069,0.16263767231263315,0.7763561448932504
-0.003944435943154369,0.07844072918804033,0.1641605761558203,0.7786204490857814
-0.0037965953569610794,0.0777260017425502,0.16505553067949258,0.7780216233368449
-0.0037965953569610794,0.0777260017425502,0.16505553067949258,0.7780216233368449
-0.0037965953569610794,0.0777260017425502,0.16505553067949258,0.7780216233368449
-0.002392748122311724,0.07685649556064769,0.16510978536111162,0.7786600368404974
-0.002392748122311724,0.07685649556064769,0.16510978536111162,0.7786600368404974
-0.0043252719276684545,0.07575041123188768,0.1662490130922321,0.7794383883051873
-0.004660754812828495,0.07452870249107194,0.1662170361123422,0.7805074994331236
-0.006050812125223908,0.07423791668227801,0.16463405769086048,0.7820259339147481
-0.006050812125223908,0.07423791668227801,0.16463405769086048,0.7820259339147481
-0.006050812125223908,0.07423791668227801,0.16463405769086048,0.7820259339147481
-0.006050812125223908,0.07423791668227801,0.16463405769086048,0.7820259339147481
-0.00621368631229154,0.07282172336135093,0.16170232664635215,0.7834366895909708
-0.00621368631229154,0.07282172336135093,0.16170232664635215,0.7834366895909708
-0.00621368631229154,0.07282172336135093,0.16170232664635215,0.7834366895909708
-0.005135459574615319,0.07186405438283096,0.16206894668985286,0.784038130342038
-0.005135459574615319,0.07186405438283096,0.16206894668985286,0.784038130342038
-0.005512027519570004,0.07118326099578122,0.16160923385060544,0.785660474723802
-0.005512027519570004,0.07118326099578122,0.16160923385060544,0.785660474723802
-0.005512027519570004,0.07118326099578122,0.16160923385060544,0.785660474723802
-0.005512027519570004,0.07118326099578122,0.16160923385060544,0.785660474723802
-0.005308081378339915,0.07145335555729296,0.16151373626082882,0.7857273065922398
-0.005308081378339915,0.07145335555729296,0.16151373626082882,0.7857273065922398
-0.005308081378339915,0.07145335555729296,0.16151373626082882,0.7857273065922398
-0.005308081378339915,0.07145335555729296,0.16151373626082882,0.7857273065922398
-0.005697764094818611,0.07313908786606559,0.1621357738606496,0.7842072910587727
-0.0065636662631829105,0.0737899766435966,0.16065775356109954,0.7845250389614439
-0.0065636662631829105,0.0737899766435966,0.16065775356109954,0.7845250389614439
-0.0065636662631829105,0.0737899766435966,0.16065775356109954,0.7845250389614439
-0.005097230423893034,0.0737861302682743,0.1609110875849262,0.7846328800843722
-0.005097230423893034,0.0737861302682743,0.1609110875849262,0.7846328800843722
-0.005097230423893034,0.0737861302682743,0.1609110875849262,0.7846328800843722
-0.005097230423893034,0.0737861302682743,0.1609110875849262,0.7846328800843722
-0.005097230423893034,0.0737861302682743,0.1609110875849262,0.7846328800843722
-0.003846131164787418,0.0766770055985289,0.16002211996937868,0.7819544339890403
-0.003846131164787418,0.0766770055985289,0.16002211996937868,0.7819544339890403
-0.002932626531255238,0.0751600968252089,0.16103054579223736,0.7818581578897893
-0.0005634304710963657,0.07538200571524852,0.16077253720852439,0.7809466298874409
-0.0005634304710963657,0.07538200571524852,0.16077253720852439,0.7809466298874409
-0.001092572983136763,0.07454638330449723,0.16105370862966856,0.7812137753313771
-0.0002753892502672388,0.07468428877683395,0.16215913011534117,0.7810340157480338
-0.0002753892502672388,0.07468428877683395,0.16215913011534117,0.7810340157480338
0.0004651512844129702,0.07562109357002508,0.16322547346054278,0.7798659737422363
0.0004651512844129702,0.07562109357002508,0.16322547346054278,0.7798659737422363
0.0004651512844129702,0.07562109357002508,0.16322547346054278,0.7798659737422363
0.00031437308581860066,0.07650328178426402,0.16238638721818313,0.7801616829365831
0.00031437308581860066,0.07650328178426402,0.16238638721818313,0.7801616829365831
0.00031437308581860066,0.07650328178426402,0.16238638721818313,0.7801616829365831
0.0008269271227605079,0.0757611282543721,0.1602127481041896,0.7829412817791309
0.0008269271227605079,0.0757611282543721,0.1602127481041896,0.7829412817791309
0.0008269271227605079,0.0757611282543721,0.1602127481041896,0.7829412817791309
0.0008269271227605079,0.0757611282543721,0.1602127481041896,0.7829412817791309
0.0008269271227605079,0.0757611282543721,0.1602127481041896,0.7829412817791309
0.0008269271227605079,0.0757611282543721,0.1602127481041896,0.7829412817791309
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0025253680587501914,0.07475827933130506,0.15969637491749764,0.7832816514092378
0.0007411793709679029,0.07341753263607388,0.1599979500818973,0.7840939503256621
0.0007411793709679029,0.07341753263607388,0.1599979500818973,0.7840939503256621
0.0016682794476367067,0.07190809188175402,0.16037279765349607,0.7856169449630236
0.0016682794476367067,0.07190809188175402,0.16037279765349607,0.7856169449630236
0.0016682794476367067,0.07190809188175402,0.16037279765349607,0.7856169449630236
0.002298390274122623,0.07202669690869919,0.16183535799471405,0.7863545357664101
0.0009388496114678918,0.0719500789051133,0.16240674686595927,0.7836376140873398
0.0023344964079010603,0.0708676240875911,0.1636683557405168,0.7841576311570335
0.0023344964079010603,0.0708676240875911,0.1636683557405168,0.7841576311570335
0.0023344964079010603,0.0708676240875911,0.1636683557405168,0.7841576311570335
0.0023344964079010603,0.0708676240875911,0.1636683557405168,0.7841576311570335
0.0017974010122332727,0.07194875984176825,0.16447903484792978,0.7840108519636507
0.0025481659884233157,0.07113322799083198,0.16399426939524533,0.7843033538903532
0.0025481659884233157,0.07113322799083198,0.16399426939524533,0.7843033538903532
0.0025481659884233157,0.07113322799083198,0.16399426939524533,0.7843033538903532
0.001370960279616782,0.07120782768048084,0.163774094790212,0.7847310277445716
0.001370960279616782,0.07120782768048084,0.163774094790212,0.7847310277445716
0.0017212344452287847,0.07059730553050349,0.16466508472453703,0.7843861450236028
7.499840582526115e-07,0.06993652111543186,0.16264007739384806,0.7841655844406761
0.000607015006012005,0.07061650420008411,0.16324847402257503,0.782435570647935
0.0003487179066134919,0.07125321445756098,0.16107913621982553,0.7851280172436917
-0.00015969121511637778,0.07333612121523883,0.1628192749273414,0.7837252174920568
-0.00015969121511637778,0.07333612121523883,0.1628192749273414,0.7837252174920568
-0.00015969121511637778,0.07333612121523883,0.1628192749273414,0.7837252174920568
-0.0013643957525328728,0.07421627822650047,0.1626781138180321,0.7809442770158046
-0.0013643957525328728,0.07421627822650047,0.1626781138180321,0.7809442770158046
-0.0033657208841168617,0.0747955819820598,0.16410324016555722,0.7812753534080437
-0.0033657208841168617,0.0747955819820598,0.16410324016555722,0.7812753534080437
-0.0033657208841168617,0.0747955819820598,0.16410324016555722,0.7812753534080437
-0.004624571703078933,0.0726816961120088,0.1648746910584437,0.782834269589606
-0.005505962015368387,0.07195854340176012,0.1653628782021386,0.7831627539673147
-0.0038363117099829095,0.07103790966255533,0.16485651573339372,0.7839635448600247
-0.0038363117099829095,0.07103790966255533,0.16485651573339372,0.7839635448600247
-0.002849405357765741,0.07073911341911956,0.16447016092029285,0.7849607914881022
-0.00034761773591736496,0.07280683879725446,0.16429519236492826,0.7833832935470572
0.001683118029958399,0.07206340133958844,0.16534636880394524,0.7820642887237176
0.0020039983317584474,0.07314913282228423,0.16717510598006755,0.7794506770545422
0.001294984718432111,0.0741439151165184,0.16601206282154474,0.7799432023652035
-0.0017746876707117926,0.07439792477702842,0.16444612104079304,0.780844671666275
-0.0012083915777822444,0.0751395490739993,0.16282389795263585,0.7804922624690214
-0.0012083915777822444,0.0751395490739993,0.16282389795263585,0.7804922624690214
-0.0026740806489400698,0.07392768497554209,0.1617358632952604,0.782279175923973
-0.0026740806489400698,0.07392768497554209,0.1617358632952604,0.782279175923973
-0.0026740806489400698,0.07392768497554209,0.1617358632952604,0.782279175923973
-0.0026740806489400698,0.07392768497554209,0.1617358632952604,0.782279175923973
-0.0026740806489400698,0.07392768497554209,0.1617358632952604,0.782279175923973
-0.004714773345147449,0.07418306428163664,0.1637682166554641,0.7810938472384712
-0.004714773345147449,0.07418306428163664,0.1637682166554641,0.7810938472384712
-0.003499037798824568,0.07411690886968388,0.16421268223345276,0.7809363173733292
-0.0005406532269702372,0.07452569002101248,0.1637793794998725,0.7802622459546108
-0.001102534377500331,0.07464725656144972,0.16391281385018372,0.7808034915904595
-0.001102534377500331,0.07464725656144972,0.16391281385018372,0.7808034915904595
-0.001102534377500331,0.07464725656144972,0.16391281385018372,0.7808034915904595
-0.0010533564737145965,0.07399094404479356,0.16447500697196837,0.7808483649196454
-0.0010533564737145965,0.07399094404479356,0.16447500697196837,0.7808483649196454
-0.0006708002956612475,0.0741262475601648,0.1641303039682944,0.7811071905006487
-0.0006708002956612475,0.0741262475601648,0.1641303039682944,0.7811071905006487
-0.0006708002956612475,0.0741262475601648,0.1641303039682944,0.7811071905006487
-0.0006708002956612475,0.0741262475601648,0.1641303039682944,0.7811071905006487
-0.0006708002956612475,0.0741262475601648,0.1641303039682944,0.7811071905006487
0.0018208240594323342,0.07348768768058983,0.16572469951568194,0.7808339630801698
0.0018208240594323342,0.07348768768058983,0.16572469951568194,0.7808339630801698
0.0018208240594323342,0.07348768768058983,0.16572469951568194,0.7808339630801698
0.0018208240594323342,0.07348768768058983,0.16572469951568194,0.7808339630801698
0.0018208240594323342,0.07348768768058983,0.16572469951568194,0.7808339630801698
0.0018208240594323342,0.07348768768058983,0.16572469951568194,0.7808339630801698
0.0018208240594323342,0.07348768768058983,0.16572469951568194,0.7808339630801698
0.002727097735480278,0.07270375655963493,0.1648500073784984,0.7823000044506686
0.0006388252940265327,0.07271017558331896,0.16240219115845256,0.7831681666639917
0.0006388252940265327,0.07271017558331896,0.16240219115845256,0.7831681666639917
-9.335461021024477e-05,0.07351115378512697,0.16228910842468758,0.7835409050166289
0.0006738491142646583,0.07487719790633958,0.1608430065651315,0.7818533796408237
0.0006738491142646583,0.07487719790633958,0.1608430065651315,0.7818533796408237
0.0025966368404779947,0.07494788384510487,0.16139635587052778,0.7818089314262614
0.0025966368404779947,0.07494788384510487,0.16139635587052778,0.7818089314262614
0.0025966368404779947,0.07494788384510487,0.16139635587052778,0.7818089314262614
0.0025156635050364072,0.0749081208807767,0.16132099836310015,0.780933693239213
0.0025156635050364072,0.0749081208807767,0.16132099836310015,0.780933693239213
0.0025156635050364072,0.0749081208807767,0.16132099836310015,0.780933693239213
0.0025156635050364072,0.0749081208807767,0.16132099836310015,0.780933693239213
0.0024990506845784174,0.07757134749663683,0.16419540049374162,0.778734675714135
0.0024990506845784174,0.07757134749663683,0.16419540049374162,0.778734675714135
0.0028584689947433427,0.07792053071481292,0.16268562737789025,0.7789710348559336
0.0028584689947433427,0.07792053071481292,0.16268562737789025,0.7789710348559336
0.0028584689947433427,0.07792053071481292,0.16268562737789025,0.7789710348559336
0.0008394762662408441,0.0777092638945597,0.1621121032440245,0.7783782735341788
0.0008394762662408441,0.0777092638945597,0.1621121032440245,0.7783782735341788
-0.002073264010985223,0.07752549887406723,0.16327528002267092,0.7793648805666964
-0.0003691345373096084,0.07700680120405767,0.16500369843711135,0.7790532917393005
0.0007315801970522058,0.0758625242024807,0.1646178155814105,0.7780368217444944
0.0007315801970522058,0.0758625242024807,0.1646178155814105,0.7780368217444944
0.0007315801970522058,0.0758625242024807,0.1646178155814105,0.7780368217444944
0.00104236108779409,0.0758523639936976,0.16430882831497373,0.7787168249668579
0.00104236108779409,0.0758523639936976,0.16430882831497373,0.7787168249668579
0.00104236108779409,0.0758523639936976,0.16430882831497373,0.7787168249668579
0.0012268705885537723,0.07548438463545942,0.16482904660346465,0.7790447776070359
0.0012268705885537723,0.07548438463545942,0.16482904660346465,0.7790447776070359
0.0012268705885537723,0.07548438463545942,0.16482904660346465,0.7790447776070359
0.003126469530062486,0.07378753594612825,0.1652637028180209,0.7806319237967823
0.003217463421038656,0.07351102689639878,0.16485924422057577,0.7823313925059855
0.003217463421038656,0.07351102689639878,0.16485924422057577,0.7823313925059855
0.0034839413273282482,0.07225955588516446,0.1638672221782689,0.7833035829166025
0.004301408762153684,0.07232752990722481,0.16431982410950619,0.7821975731262538
0.004699267185020638,0.0726895324486713,0.1643529734687207,0.7826505077214194
0.004699267185020638,0.0726895324486713,0.1643529734687207,0.7826505077214194
0.004699267185020638,0.0726895324486713,0.1643529734687207,0.7826505077214194
0.0029977100280635504,0.07463817702432984,0.1639772908635161,0.7811753595689117
0.0029977100280635504,0.07463817702432984,0.1639772908635161,0.7811753595689117
0.0029977100280635504,0.07463817702432984,0.1639772908635161,0.7811753595689117
0.00421995689602458,0.07518962257232331,0.16406871957352778,0.779268498785622
0.0029184722364961075,0.07496478168891864,0.1650013083863126,0.7789950831393392
0.0029184722364961075,0.07496478168891864,0.1650013083863126,0.7789950831393392
0.0029184722364961075,0.07496478168891864,0.1650013083863126,0.7789950831393392
0.0029184722364961075,0.07496478168891864,0.1650013083863126,0.7789950831393392
0.003746261353981036,0.07627199271072325,0.16631717936500975,0.776402533524935
0.002300899054163008,0.07751680662516114,0.1662475651998496,0.7767377264839725
0.0008039738031237202,0.07726046616932775,0.1662497445522019,0.7754121625896464
-0.0004458208931400788,0.07675404430784649,0.16594638462868513,0.7776664477455215
-0.0004458208931400788,0.07675404430784649,0.16594638462868513,0.7776664477455215
-0.0004458208931400788,0.07675404430784649,0.16594638462868513,0.7776664477455215
-0.00044752746951311835,0.07735101118493935,0.1658664994810461,0.776927496264948
-0.00044752746951311835,0.07735101118493935,0.1658664994810461,0.776927496264948
-7.877587693898893e-05,0.07552927114485149,0.16647806421414374,0.7786582636012274
-7.877587693898893e-05,0.07552927114485149,0.16647806421414374,0.7786582636012274
-0.00027265851685238755,0.07498166409093691,0.16518604641021845,0.7803519868419563
0.0012417685833909712,0.07500179415758496,0.16307656316641525,0.7810746857181147
0.0012417685833909712,0.07500179415758496,0.16307656316641525,0.7810746857181147
7.802283636302058e-06,0.07455849476713257,0.16233670495123298,0.7813619712621477
7.802283636302058e-06,0.07455849476713257,0.16233670495123298,0.7813619712621477
7.802283636302058e-06,0.07455849476713257,0.16233670495123298,0.7813619712621477
7.802283636302058e-06,0.07455849476713257,0.16233670495123298,0.7813619712621477
7.802283636302058e-06,0.07455849476713257,0.16233670495123298,0.7813619712621477
7.802283636302058e-06,0.07455849476713257,0.16233670495123298,0.7813619712621477
